yearID,teamID,R,RA,RperG,RAperG,W,L,WPct,Cook_WPct,Soolman_WPct,Kross_WPct,Smyth_WPct,BJames_Pythag_WPct,BJames_Pythag_WPctII
1917,CHN,552,567,3.5844,3.6818,74,80,0.4805,0.4711958,0.4913831,0.4864,0.4866,0.486597582534,0.487736309852
1936,BOS,775,764,5.0325,4.9610,74,80,0.4805,0.4909686,0.5073247,0.5072,0.5071,0.507147133252,0.50653969943
1936,CIN,722,760,4.6883,4.9351,74,80,0.4805,0.4598000,0.4748961,0.4737,0.4744,0.474375821288,0.476550532988
1946,CHA,562,595,3.6494,3.8636,74,80,0.4805,0.4571563,0.4792792,0.4706,0.4715,0.471501144254,0.4739189465
1954,CIN,729,763,4.7338,4.9545,74,80,0.4805,0.4624325,0.4775260,0.4767,0.4772,0.477223624069,0.479157268335
1959,BAL,551,621,3.5779,4.0325,74,80,0.4805,0.4294428,0.4546039,0.4365,0.4403,0.44048534477,0.445502070281
1959,CHN,673,688,4.3701,4.4675,74,80,0.4805,0.4734477,0.4905974,0.4889,0.4890,0.488980030725,0.48991646232
1959,CIN,764,738,4.9610,4.7922,74,80,0.4805,0.5010515,0.5174286,0.5176,0.5173,0.517305067621,0.515835166324
1912,PHI,670,688,4.4079,4.5263,73,79,0.4803,0.4713372,0.4883947,0.4866,0.4867,0.486747541865,0.487873538513
1995,NYN,657,618,4.5625,4.2917,69,75,0.4792,0.5145437,0.5283333,0.5316,0.5306,0.530559642466,0.527967745989
1995,PHI,615,658,4.2708,4.5694,69,75,0.4792,0.4523708,0.4699722,0.4650,0.4662,0.466260020784,0.469120282295
1973,CHN,614,655,3.8137,4.0683,77,84,0.4783,0.4537038,0.4749565,0.4666,0.4677,0.467724786327,0.470461495507
1980,MIN,670,724,4.1615,4.4969,77,84,0.4783,0.4479006,0.4662919,0.4597,0.4613,0.461320595719,0.464596835033
1985,CHN,686,729,4.2609,4.5280,77,84,0.4783,0.4554513,0.4732298,0.4687,0.4696,0.469639344655,0.472214437399
1986,ML4,667,734,4.1429,4.5590,77,84,0.4783,0.4398202,0.4579938,0.4498,0.4522,0.452286139817,0.456320194097
1991,NYN,640,646,3.9752,4.0124,77,84,0.4783,0.4795046,0.4971863,0.4953,0.4953,0.4953344717,0.495731021437
1994,TOR,566,579,4.9217,5.0348,55,60,0.4783,0.4731330,0.4884348,0.4885,0.4886,0.488647751591,0.489612402135
1994,SFN,504,500,4.3826,4.3478,55,60,0.4783,0.4878720,0.5042000,0.5040,0.5040,0.503984000508,0.503645373023
1975,MIN,724,736,4.5535,4.6289,76,83,0.4780,0.4761087,0.4926730,0.4917,0.4918,0.491781377126,0.492479849821
1903,DET,567,539,4.1691,3.9632,65,71,0.4779,0.5091429,0.5220368,0.5260,0.5253,0.525300240192,0.523152938002
1915,CHN,570,620,3.7255,4.0523,73,80,0.4771,0.4449677,0.4676144,0.4561,0.4580,0.458057239532,0.461607694019
1937,WS1,757,841,4.9477,5.4967,73,80,0.4771,0.4356576,0.4435033,0.4445,0.4474,0.447579139753,0.452006222913
1905,NYA,586,622,3.9329,4.1745,71,78,0.4765,0.4559871,0.4761812,0.4693,0.4702,0.470225119132,0.472750737063
1906,DET,518,599,3.4765,4.0201,71,78,0.4765,0.4185509,0.4455302,0.4218,0.4275,0.427863663544,0.433920293395
1945,CHA,596,633,4.0000,4.2483,71,78,0.4765,0.4557093,0.4754228,0.4690,0.4699,0.469921484843,0.472472749421
1918,SLA,426,448,3.4918,3.6721,58,64,0.4754,0.4602321,0.4829344,0.4742,0.4748,0.474844314197,0.476979384137
1962,BAL,652,680,4.0247,4.1975,77,85,0.4753,0.4640706,0.4831728,0.4785,0.4790,0.478988263715,0.48077241825
1965,NYA,611,604,3.7716,3.7284,77,85,0.4753,0.4896093,0.5056790,0.5058,0.5058,0.505761125645,0.505271467939
1967,ATL,631,640,3.8951,3.9506,77,85,0.4753,0.4771938,0.4953827,0.4929,0.4929,0.492919316481,0.493521104079
1973,CHA,652,705,4.0247,4.3519,77,85,0.4753,0.4476142,0.4672778,0.4594,0.4609,0.461002744735,0.464305714981
1974,CLE,662,694,4.0864,4.2840,77,85,0.4753,0.4616830,0.4805679,0.4758,0.4764,0.476414314911,0.478416491093
1974,KCA,667,662,4.1173,4.0864,77,85,0.4753,0.4876556,0.5040617,0.5038,0.5038,0.503762173987,0.503442399773
1982,HOU,569,620,3.5123,3.8272,77,85,0.4753,0.4441871,0.4690617,0.4552,0.4571,0.457185583504,0.460809193122
1983,TEX,639,609,3.9444,3.7593,77,85,0.4753,0.5078424,0.5201296,0.5246,0.5240,0.524024578992,0.521985245154
1984,OAK,738,796,4.5556,4.9136,77,85,0.4753,0.4487337,0.4635679,0.4607,0.4622,0.46224432638,0.465442854494
1985,MIN,705,782,4.3519,4.8272,77,85,0.4753,0.4363427,0.4516914,0.4454,0.4482,0.448356364942,0.45271864363
1985,OAK,757,787,4.6728,4.8580,77,85,0.4753,0.4655502,0.4812531,0.4802,0.4806,0.480577280786,0.482226756287
1987,CHA,748,746,4.6173,4.6049,77,85,0.4753,0.4852976,0.5016543,0.5013,0.5013,0.501338685687,0.50122489788
1988,CHN,660,694,4.0741,4.2840,77,85,0.4753,0.4602882,0.4793086,0.4742,0.4749,0.474905040796,0.47703497184
1990,CLE,732,737,4.5185,4.5494,77,85,0.4753,0.4807164,0.4973025,0.4966,0.4966,0.496596363461,0.496885664737
1990,SEA,640,680,3.9506,4.1975,77,85,0.4753,0.4555294,0.4756173,0.4688,0.4697,0.469724770642,0.472292649033
1990,CHN,690,774,4.2593,4.7778,77,85,0.4753,0.4314729,0.4473333,0.4391,0.4426,0.442811223465,0.44763499663
1990,PHI,646,729,3.9877,4.5000,77,85,0.4753,0.4288944,0.4482407,0.4358,0.4396,0.439855516218,0.444924425423
1992,TEX,682,753,4.2099,4.6481,77,85,0.4753,0.4383639,0.4556481,0.4479,0.4505,0.450643473273,0.454814839006
1997,TEX,807,823,4.9815,5.0802,77,85,0.4753,0.4745905,0.4898457,0.4901,0.4902,0.490184994784,0.491019082441
1998,CIN,750,760,4.6296,4.6914,77,85,0.4753,0.4776316,0.4940123,0.4933,0.4934,0.493377773879,0.493940605426
1998,COL,826,855,5.0988,5.2778,77,85,0.4753,0.4675836,0.4814630,0.4824,0.4827,0.482753496955,0.484218430682
1999,LAN,793,787,4.8951,4.8580,77,85,0.4753,0.4876900,0.5039198,0.5038,0.5038,0.503797413593,0.503474644312
1999,PHI,841,846,5.1914,5.2222,77,85,0.4753,0.4811395,0.4966296,0.4970,0.4970,0.497036184897,0.497288104011
2000,KCA,879,930,5.4259,5.7407,77,85,0.4753,0.4574581,0.4671481,0.4710,0.4718,0.471830018302,0.474220023779
2003,ANA,736,743,4.5432,4.5864,77,85,0.4753,0.4794401,0.4960062,0.4952,0.4953,0.495267178364,0.49566944715
2005,ARI,696,856,4.2963,5.2840,77,85,0.4753,0.3935327,0.3989753,0.3851,0.3969,0.397991376591,0.406448944872
2010,MIL,750,804,4.6296,4.9630,77,85,0.4753,0.4514925,0.4660370,0.4640,0.4653,0.465292873947,0.468234666636
2011,NYN,718,742,4.4321,4.5802,77,85,0.4753,0.4683450,0.4853086,0.4833,0.4836,0.483566084601,0.484962085762
1962,BOS,707,756,4.4188,4.7250,76,84,0.4750,0.4526296,0.4690375,0.4653,0.4665,0.466544706151,0.469380961239
1966,CIN,692,702,4.3250,4.3875,76,84,0.4750,0.4771054,0.4942375,0.4928,0.4928,0.492826767991,0.493436419409
1908,CIN,489,544,3.1753,3.5325,73,81,0.4740,0.4350662,0.4650390,0.4438,0.4468,0.44690752574,0.451390576923
1915,PIT,557,520,3.6169,3.3766,73,81,0.4740,0.5184385,0.5261299,0.5356,0.5344,0.534314189812,0.531405517309
1942,DET,589,587,3.8247,3.8117,73,81,0.4740,0.4856491,0.5025130,0.5017,0.5017,0.501700675353,0.501556118925
1947,CIN,681,755,4.4221,4.9026,73,81,0.4740,0.4365616,0.4510844,0.4457,0.4485,0.448604450051,0.452946035654
1949,NY1,736,693,4.7792,4.5000,73,81,0.4740,0.5140317,0.5289805,0.5310,0.5301,0.530063750985,0.527513733395
1951,DET,685,741,4.4481,4.8117,73,81,0.4740,0.4474224,0.4630974,0.4591,0.4607,0.460789782246,0.464110659773
1951,PHI,648,644,4.2078,4.1818,73,81,0.4740,0.4870062,0.5034675,0.5031,0.5031,0.503095945557,0.502832796078
1958,KC1,642,713,4.1688,4.6299,73,81,0.4740,0.4358036,0.4533442,0.4447,0.4476,0.447744947764,0.45215820915
1960,WS1,672,696,4.3636,4.5195,73,81,0.4740,0.4673103,0.4845844,0.4821,0.4825,0.482461538462,0.483951236016
1940,NY1,663,659,4.3618,4.3355,72,80,0.4737,0.4869378,0.5033487,0.5030,0.5030,0.503025690908,0.502768512682
1943,SLA,596,604,3.9211,3.9737,72,80,0.4737,0.4775894,0.4956579,0.4933,0.4933,0.493333629616,0.493900212264
1907,NYA,605,665,4.0878,4.4932,70,78,0.4730,0.4403308,0.4591554,0.4504,0.4528,0.452861119703,0.456847074263
1995,CHA,755,758,5.2431,5.2639,68,76,0.4722,0.4820844,0.4976111,0.4980,0.4980,0.498017192197,0.498185729313
1963,BOS,666,704,4.1366,4.3727,76,85,0.4720,0.4578750,0.4765528,0.4715,0.4723,0.472284097056,0.47463571736
1967,BAL,654,592,4.0621,3.6770,76,85,0.4720,0.5346892,0.5406025,0.5524,0.5498,0.549636330926,0.545441592003
1967,WS2,550,637,3.4161,3.9565,76,85,0.4720,0.4178964,0.4459255,0.4209,0.4267,0.427097614042,0.433216935345
1973,ATL,799,774,4.9627,4.8075,76,85,0.4720,0.4996331,0.5160311,0.5161,0.5159,0.515889184203,0.514539400381
1980,TEX,756,752,4.6957,4.6708,76,85,0.4720,0.4865745,0.5028634,0.5027,0.5027,0.502652501231,0.502427042333
1987,CHN,720,801,4.4720,4.9752,76,85,0.4720,0.4350562,0.4487081,0.4438,0.4467,0.446896166469,0.451380164014
1990,BAL,669,698,4.1553,4.3354,76,85,0.4720,0.4638911,0.4822919,0.4783,0.4788,0.478795205212,0.480595718433
1998,SEA,859,855,5.3354,5.3106,76,85,0.4720,0.4862643,0.5022236,0.5023,0.5023,0.502333709577,0.502135346787
2006,SFN,746,790,4.6335,4.9068,76,85,0.4720,0.4570430,0.4722174,0.4705,0.4714,0.471377653699,0.473805892545
1981,ATL,395,416,3.7264,3.9245,50,56,0.4717,0.4595673,0.4808679,0.4734,0.4741,0.474123392113,0.476319460457
1915,SLN,590,601,3.8562,3.9281,72,81,0.4706,0.4751414,0.4937386,0.4907,0.4908,0.490764851593,0.491549682778
1917,BSN,536,552,3.5033,3.6078,72,81,0.4706,0.4699710,0.4907255,0.4851,0.4853,0.485297297297,0.486546395723
1920,BOS,650,698,4.2484,4.5621,72,81,0.4706,0.4507163,0.4684379,0.4631,0.4644,0.464436783833,0.467450713161
1955,CHN,626,713,4.0915,4.6601,72,81,0.4706,0.4249425,0.4423399,0.4305,0.4350,0.435299279641,0.440744813585
1938,SLN,725,721,4.8013,4.7748,71,80,0.4702,0.4866852,0.5029272,0.5028,0.5028,0.502766230561,0.502531105167
1994,BOS,552,621,4.8000,5.4000,54,61,0.4696,0.4302222,0.4384000,0.4375,0.4412,0.441379310345,0.446321918566
1994,PHI,521,497,4.5304,4.3217,54,61,0.4696,0.5073722,0.5219652,0.5241,0.5236,0.523562542193,0.521562325487
1961,BOS,729,792,4.5000,4.8889,76,86,0.4691,0.4455000,0.4604444,0.4568,0.4586,0.458650821391,0.462151436651
1964,CHN,649,724,4.0062,4.4691,76,86,0.4691,0.4338619,0.4533086,0.4422,0.4454,0.445537600344,0.450134722607
1968,LAN,470,509,2.9012,3.1420,76,86,0.4691,0.4469155,0.4773025,0.4585,0.4602,0.460226550634,0.463594778068
1968,PHI,543,615,3.3519,3.7963,76,86,0.4691,0.4273366,0.4558704,0.4337,0.4378,0.438063273875,0.443280518582
1970,CLE,649,675,4.0062,4.1667,76,86,0.4691,0.4653570,0.4844630,0.4800,0.4804,0.480370107638,0.482037145766
1970,ATL,736,772,4.5432,4.7654,76,86,0.4691,0.4614301,0.4775679,0.4755,0.4761,0.47614091836,0.478166241497
1970,SLN,744,747,4.5926,4.6111,76,86,0.4691,0.4820562,0.4985000,0.4980,0.4980,0.497987935711,0.498158959558
1971,CAL,511,576,3.1543,3.5556,76,86,0.4691,0.4293819,0.4605185,0.4364,0.4402,0.440415451588,0.445437969426
1974,ML4,647,660,3.9938,4.0741,76,86,0.4691,0.4744667,0.4927407,0.4900,0.4901,0.490054541687,0.490899710269
1976,CAL,550,631,3.3951,3.8951,76,86,0.4691,0.4218700,0.4501049,0.4264,0.4314,0.431735175784,0.43747419699
1976,TEX,616,652,3.8025,4.0247,76,86,0.4691,0.4572761,0.4783086,0.4708,0.4716,0.471631699314,0.474038467353
1978,MON,633,611,3.9074,3.7716,76,86,0.4691,0.5014272,0.5150802,0.5180,0.5177,0.517679358148,0.516177710424
1982,SEA,651,712,4.0185,4.3951,76,86,0.4691,0.4425337,0.4621975,0.4531,0.4552,0.455335242198,0.459114014372
1986,KCA,654,673,4.0370,4.1543,76,86,0.4691,0.4703358,0.4888827,0.4855,0.4857,0.485684924118,0.486901122898
1986,OAK,731,760,4.5123,4.6914,76,86,0.4691,0.4655316,0.4820494,0.4802,0.4805,0.480557321705,0.482208489235
1987,HOU,648,678,4.0000,4.1852,76,86,0.4691,0.4625841,0.4819259,0.4769,0.4774,0.477387140343,0.479306935945
1988,SLN,578,633,3.5679,3.9074,76,86,0.4691,0.4419463,0.4664630,0.4524,0.4546,0.454676478314,0.458510448015
1992,CLE,674,746,4.1605,4.6049,76,86,0.4691,0.4372869,0.4550617,0.4466,0.4493,0.449425796801,0.453698845815
1992,NYA,733,746,4.5247,4.6049,76,86,0.4691,0.4755657,0.4922099,0.4911,0.4912,0.491210956249,0.491957890131
1993,CLE,790,813,4.8765,5.0185,76,86,0.4691,0.4703075,0.4855000,0.4854,0.4857,0.485654855887,0.486873606787
1996,CHN,772,771,4.7654,4.7593,76,86,0.4691,0.4846278,0.5008704,0.5006,0.5006,0.500648087868,0.500593000453
1997,TOR,654,694,4.0370,4.2840,76,86,0.4691,0.4561037,0.4755309,0.4694,0.4703,0.470352514758,0.472867371163
1997,CIN,651,764,4.0185,4.7160,76,86,0.4691,0.4124136,0.4291358,0.4132,0.4201,0.420647406394,0.427292479399
1997,SDN,795,891,4.9074,5.5000,76,86,0.4691,0.4318519,0.4390556,0.4396,0.4431,0.443244505599,0.448032292479
2000,SDN,752,815,4.6420,5.0309,76,86,0.4691,0.4465865,0.4603025,0.4581,0.4598,0.459860668489,0.463259646913
2001,FLO,742,744,4.5802,4.5926,76,86,0.4691,0.4826989,0.4991481,0.4987,0.4987,0.498654107418,0.498768507803
2004,CIN,750,907,4.6296,5.5988,76,86,0.4691,0.4002205,0.4005494,0.3953,0.4053,0.406093496079,0.413909535869
2006,ARI,773,788,4.7716,4.8642,76,86,0.4691,0.4747868,0.4906914,0.4903,0.4904,0.490391662351,0.49120819488
2006,COL,813,812,5.0185,5.0123,76,86,0.4691,0.4845961,0.5006173,0.5006,0.5006,0.500615384382,0.500563076756
2007,OAK,741,758,4.5741,4.6790,76,86,0.4691,0.4731451,0.4896173,0.4885,0.4887,0.488660564502,0.489624126931
2010,HOU,611,729,3.7716,4.5000,76,86,0.4691,0.4056571,0.4262037,0.4034,0.4119,0.412617903935,0.419911794502
2012,SDN,651,710,4.0185,4.3827,76,86,0.4691,0.4437803,0.4634691,0.4547,0.4566,0.456730836587,0.460392596134
2013,SDN,618,700,3.8148,4.3210,76,86,0.4691,0.4273029,0.4490494,0.4337,0.4378,0.438024414972,0.443244873213
2013,SFN,629,691,3.8827,4.2654,76,86,0.4691,0.4405731,0.4616975,0.4507,0.4530,0.453133697238,0.457096842876
1994,MIN,594,688,5.2566,6.0885,53,60,0.4690,0.4178721,0.4140619,0.4209,0.4267,0.427069161684,0.433190810454
1995,FLO,673,673,4.7063,4.7063,67,76,0.4685,0.4840000,0.5002937,0.5000,0.5000,0.5,0.5
1903,SLA,500,525,3.5971,3.7770,65,74,0.4676,0.4609524,0.4828777,0.4750,0.4756,0.475624256837,0.477693316978
1928,CHA,656,725,4.2597,4.7078,72,82,0.4675,0.4379366,0.4545909,0.4474,0.4500,0.450160623707,0.454372320919
1932,NY1,755,706,4.9026,4.5844,72,82,0.4675,0.5175921,0.5328701,0.5347,0.5335,0.533500988805,0.530660880219
1932,SLN,684,717,4.4416,4.6558,72,82,0.4675,0.4617238,0.4784870,0.4759,0.4764,0.476458457449,0.478456896132
1944,CLE,643,677,4.1753,4.3961,72,82,0.4675,0.4596928,0.4780844,0.4736,0.4742,0.474259501846,0.476444054937
1944,PHA,525,594,3.4091,3.8571,72,82,0.4675,0.4277778,0.4554416,0.4343,0.4383,0.438571367197,0.443746583497
1954,SLN,799,790,5.1883,5.1299,72,82,0.4675,0.4895139,0.5058312,0.5057,0.5057,0.50566375789,0.50518237455
1958,CHN,709,725,4.6039,4.7078,72,82,0.4675,0.4733186,0.4896948,0.4887,0.4888,0.488843787744,0.489791790011
1958,SLN,619,704,4.0195,4.5714,72,82,0.4675,0.4255625,0.4441299,0.4313,0.4358,0.436016190683,0.441402568463
1910,CLE,548,657,3.6053,4.3224,71,81,0.4671,0.4037017,0.4275329,0.4005,0.4095,0.410277709088,0.417759428443
1924,PHA,685,778,4.5066,5.1184,71,81,0.4671,0.4261440,0.4374737,0.4321,0.4364,0.436687826719,0.442018748137
1929,WS1,730,776,4.8026,5.1053,71,81,0.4671,0.4553093,0.4690263,0.4685,0.4695,0.469483981689,0.47207219439
1934,BRO,748,795,4.9211,5.2303,71,81,0.4671,0.4553862,0.4682303,0.4686,0.4695,0.469568092761,0.472149202632
1975,CHA,655,703,4.0683,4.3665,75,86,0.4658,0.4509531,0.4702236,0.4634,0.4647,0.464698007222,0.467689928381
1980,SFN,573,634,3.5590,3.9379,75,86,0.4658,0.4374322,0.4624161,0.4468,0.4495,0.449590228472,0.453849551673
1990,KCA,707,709,4.3913,4.4037,75,86,0.4658,0.4826347,0.4993292,0.4986,0.4986,0.498587573439,0.498707629137
1996,KCA,746,786,4.6335,4.8820,75,86,0.4658,0.4593690,0.4747764,0.4732,0.4739,0.473908126631,0.476122405847
1999,CHA,777,870,4.8261,5.4037,75,86,0.4658,0.4322621,0.4406770,0.4402,0.4435,0.443713165014,0.448462012893
1999,SLN,809,838,5.0248,5.2050,75,86,0.4658,0.4672506,0.4814224,0.4821,0.4824,0.482397685603,0.4838927989
2002,NYN,690,703,4.2857,4.3665,75,86,0.4658,0.4750498,0.4923975,0.4906,0.4907,0.49066843655,0.491461458062
2008,OAK,646,690,4.0124,4.2857,75,86,0.4658,0.4531362,0.4728385,0.4659,0.4671,0.467101551797,0.469890840878
1995,OAK,730,761,5.0694,5.2847,67,77,0.4653,0.4642838,0.4777569,0.4788,0.4792,0.479217568733,0.480982292045
1995,SFN,652,776,4.5278,5.3889,67,77,0.4653,0.4066598,0.4117778,0.4049,0.4132,0.413815123433,0.421012695089
1994,PIT,466,580,4.0877,5.0877,53,61,0.4649,0.3888690,0.3979123,0.3777,0.3910,0.39229274003,0.401196607219
1994,SLN,535,621,4.6930,5.4474,53,61,0.4649,0.4169726,0.4226053,0.4196,0.4256,0.426015008945,0.432222839043
1906,PHI,528,564,3.4510,3.6863,71,82,0.4641,0.4531064,0.4773137,0.4659,0.4670,0.467068757539,0.469860812925
1909,CLE,493,532,3.2222,3.4771,71,82,0.4641,0.4485188,0.4755229,0.4604,0.4620,0.462006223471,0.465224786329
1914,SLA,523,615,3.4183,4.0196,71,82,0.4641,0.4115967,0.4396471,0.4120,0.4192,0.419681352167,0.426404829443
1917,NYA,524,558,3.4248,3.6471,71,82,0.4641,0.4545090,0.4786863,0.4676,0.4686,0.468607707274,0.471269902213
1921,DET,883,852,5.7712,5.5686,71,82,0.4641,0.5016103,0.5200980,0.5182,0.5179,0.517861732885,0.516344617639
1926,BRO,623,705,4.0719,4.6078,71,82,0.4641,0.4277050,0.4457255,0.4342,0.4383,0.438487540021,0.443669691652
1929,PHI,897,1032,5.8627,6.7451,71,82,0.4641,0.4206860,0.4082549,0.4247,0.4300,0.430356652883,0.43620891035
1917,BRO,511,559,3.3841,3.7020,70,81,0.4636,0.4424401,0.4688742,0.4530,0.4551,0.455230281624,0.459017849964
1981,CAL,476,453,4.3273,4.1182,51,59,0.4636,0.5085740,0.5222091,0.5254,0.5248,0.524742638119,0.522642523887
1938,BRO,704,710,4.7248,4.7651,69,80,0.4631,0.4799099,0.4961275,0.4957,0.4958,0.49575679493,0.496117452189
1965,CAL,527,569,3.2531,3.5123,75,87,0.4630,0.4482742,0.4750432,0.4602,0.4617,0.461735024689,0.464976403941
1967,CLE,559,613,3.4506,3.7840,75,87,0.4630,0.4413638,0.4672160,0.4517,0.4539,0.454022520886,0.457911262036
1975,CHN,712,827,4.3951,5.1049,75,87,0.4630,0.4166965,0.4274877,0.4192,0.4253,0.425691068653,0.431925362206
1975,MON,601,690,3.7099,4.2593,75,87,0.4630,0.4215710,0.4447037,0.4260,0.4311,0.431387278888,0.437154892408
1976,CHN,611,728,3.7716,4.4938,75,87,0.4630,0.4062143,0.4268395,0.4043,0.4126,0.41328344247,0.420523807806
1977,MON,665,736,4.1049,4.5432,75,87,0.4630,0.4373098,0.4557531,0.4466,0.4493,0.449451734438,0.453722618436
1977,SFN,673,711,4.1543,4.3889,75,87,0.4630,0.4581322,0.4766852,0.4718,0.4725,0.472564035683,0.474891988197
1984,CLE,761,766,4.6975,4.7284,75,87,0.4630,0.4808407,0.4971235,0.4967,0.4967,0.496725640869,0.497003954424
1984,PIT,615,567,3.7963,3.5000,75,87,0.4630,0.5249735,0.5317222,0.5423,0.5406,0.540542278702,0.537109441564
1985,PHI,667,673,4.1173,4.1543,75,87,0.4630,0.4796850,0.4970679,0.4955,0.4955,0.49552247783,0.495903049387
1987,CAL,770,803,4.7531,4.9568,75,87,0.4630,0.4641096,0.4792654,0.4786,0.4790,0.479030208231,0.480810808502
1987,TEX,823,849,5.0802,5.2407,75,87,0.4630,0.4691779,0.4833889,0.4842,0.4844,0.484453520059,0.485774224482
1988,CAL,714,771,4.4074,4.7593,75,87,0.4630,0.4482179,0.4643519,0.4601,0.4616,0.46167263006,0.464919258198
1989,CIN,632,691,3.9012,4.2654,75,87,0.4630,0.4426744,0.4635864,0.4533,0.4554,0.455492898319,0.459258457095
1990,HOU,573,656,3.5370,4.0494,75,87,0.4630,0.4227622,0.4486914,0.4276,0.4325,0.43277204036,0.438425786468
1990,SDN,673,673,4.1543,4.1543,75,87,0.4630,0.4840000,0.5008457,0.5000,0.5000,0.5,0.5
1991,SFN,649,697,4.0062,4.3025,75,87,0.4630,0.4506686,0.4704753,0.4630,0.4643,0.464384075148,0.467402444851
1992,DET,791,794,4.8827,4.9012,75,87,0.4630,0.4821713,0.4982099,0.4981,0.4981,0.498107262301,0.498268143659
1993,PIT,707,806,4.3642,4.9753,75,87,0.4630,0.4245509,0.4376914,0.4300,0.4346,0.434846039748,0.440328952218
1998,PHI,713,808,4.4012,4.9877,75,87,0.4630,0.4270941,0.4401975,0.4334,0.4375,0.437783803939,0.443024157587
2001,ANA,691,730,4.2654,4.5062,75,87,0.4630,0.4581425,0.4759383,0.4718,0.4726,0.472575196881,0.474902205704
2003,PIT,753,801,4.6481,4.9444,75,87,0.4630,0.4549963,0.4698333,0.4681,0.4691,0.469141410381,0.471758549127
2005,SFN,649,745,4.0062,4.5988,75,87,0.4630,0.4216322,0.4399568,0.4260,0.4311,0.431458494242,0.437220255662
2006,MIL,730,833,4.5062,5.1420,75,87,0.4630,0.4241537,0.4350062,0.4295,0.4341,0.434386027263,0.439906860236
2007,TEX,816,844,5.0370,5.2099,75,87,0.4630,0.4679431,0.4821605,0.4828,0.4831,0.483137327745,0.484569702403
2008,KCA,691,781,4.2654,4.8210,75,87,0.4630,0.4282254,0.4435123,0.4349,0.4389,0.439086406447,0.444219000243
2009,OAK,759,761,4.6852,4.6975,75,87,0.4630,0.4827280,0.4990432,0.4987,0.4987,0.498684212804,0.498796054264
2009,TOR,798,771,4.9259,4.7593,75,87,0.4630,0.5009494,0.5172407,0.5175,0.5172,0.517203318592,0.515742047906
2009,SDN,638,769,3.9383,4.7469,75,87,0.4630,0.4015501,0.4177716,0.3973,0.4069,0.407694272364,0.415382643049
2010,CHN,685,767,4.2284,4.7346,75,87,0.4630,0.4322555,0.4486358,0.4401,0.4435,0.443705709806,0.448455177225
2012,SEA,619,651,3.8210,4.0185,75,87,0.4630,0.4602089,0.4808333,0.4742,0.4748,0.474819136465,0.476956337
1966,KC1,564,648,3.5250,4.0500,74,86,0.4625,0.4212593,0.4474000,0.4255,0.4307,0.431024390244,0.43682181747
1971,MIN,654,670,4.0875,4.1875,74,86,0.4625,0.4724418,0.4906125,0.4878,0.4879,0.487917172399,0.488943862381
1972,CLE,472,519,3.0256,3.3269,72,84,0.4615,0.4401696,0.4709423,0.4502,0.4526,0.45267959646,0.45668073831
1915,CIN,516,585,3.3506,3.7987,71,83,0.4610,0.4269128,0.4555000,0.4331,0.4373,0.437574879084,0.442832504575
1936,BSN,631,715,4.0974,4.6429,71,83,0.4610,0.4271385,0.4447208,0.4334,0.4376,0.437834978766,0.443071101284
1944,CHA,543,662,3.5260,4.2987,71,83,0.4610,0.3969970,0.4218831,0.3904,0.4012,0.402198629642,0.410324055677
1945,BOS,599,674,3.8896,4.3766,71,83,0.4610,0.4301424,0.4509481,0.4374,0.4411,0.441287848506,0.446238042295
1949,PIT,681,760,4.4221,4.9351,71,83,0.4610,0.4336895,0.4477403,0.4420,0.4452,0.445341240934,0.449954703661
1956,PHI,668,738,4.3377,4.7922,71,83,0.4610,0.4380921,0.4538442,0.4476,0.4502,0.450336472668,0.45453348317
1958,LAN,668,761,4.3377,4.9416,71,83,0.4610,0.4248515,0.4384610,0.4304,0.4349,0.435194007871,0.440648224976
1959,SLN,641,725,4.1623,4.7078,71,83,0.4610,0.4279228,0.4446558,0.4345,0.4385,0.438738246205,0.443899654439
1960,DET,633,644,4.1104,4.1818,71,83,0.4610,0.4757329,0.4935325,0.4913,0.4914,0.491386700187,0.492118703763
1994,DET,652,671,5.6696,5.8348,53,62,0.4609,0.4702951,0.4823130,0.4854,0.4856,0.485641661288,0.486861532108
1994,ML4,547,586,4.7565,5.0957,53,62,0.4609,0.4517884,0.4653130,0.4644,0.4656,0.465618848282,0.468533165384
1915,BRF,647,673,4.2566,4.4276,70,82,0.4605,0.4653016,0.4831250,0.4799,0.4803,0.480310669185,0.481982745886
1918,CHA,457,446,3.6855,3.5968,57,67,0.4597,0.4959372,0.5104516,0.5123,0.5122,0.512179809449,0.511144884516
